episode,step,reward,mean_100
1073,263028,249.0,375.17
1074,263269,241.0,373.8
1075,263540,271.0,371.51
1076,263968,428.0,370.79
1077,264468,500.0,372.16
1078,264824,356.0,372.23
1079,265324,500.0,373.03
1080,265461,137.0,369.4
1081,265569,108.0,365.48
1082,265718,149.0,361.97
1083,266218,500.0,361.97
1084,266718,500.0,361.97
1085,267218,500.0,362.07
1086,267718,500.0,362.07
1087,268218,500.0,362.07
1088,268507,289.0,362.07
1089,268745,238.0,360.84
1090,269062,317.0,359.34
1091,269562,500.0,361.84
1092,269850,288.0,362.01
1093,270350,500.0,363.73
1094,270850,500.0,365.28
1095,271039,189.0,364.58
1096,271539,500.0,365.53
1097,272039,500.0,365.53
1098,272539,500.0,365.53
1099,272765,226.0,362.79
1100,273014,249.0,360.96
1101,273514,500.0,362.67
1102,273731,217.0,362.56
1103,273977,246.0,361.71
1104,274477,500.0,363.03
1105,274977,500.0,363.03
1106,275477,500.0,364.79
1107,275977,500.0,366.88
1108,276182,205.0,366.16
1109,276346,164.0,364.23
1110,276523,177.0,362.21
1111,276666,143.0,359.17
1112,276811,145.0,355.62
1113,277056,245.0,354.88
1114,277226,170.0,353.89
1115,277407,181.0,352.9
1116,277574,167.0,350.66
1117,277769,195.0,348.17
1118,277967,198.0,345.15
1119,278188,221.0,342.36
1120,278688,500.0,342.36
1121,278896,208.0,339.44
1122,279108,212.0,336.56
1123,279608,500.0,336.56
1124,280108,500.0,336.56
1125,280608,500.0,336.56
1126,280796,188.0,333.44
1127,281296,500.0,333.44
1128,281796,500.0,333.44
1129,282296,500.0,333.44
1130,282637,341.0,331.85
1131,282804,167.0,328.52
1132,283090,286.0,326.38
1133,283235,145.0,322.83
1134,283365,130.0,319.13
1135,283508,143.0,315.56
1136,283652,144.0,312.0
1137,283798,146.0,308.46
1138,283917,119.0,306.44
1139,284069,152.0,302.96
1140,284225,156.0,300.77
1141,284414,189.0,297.66
1142,284655,241.0,295.07
1143,285155,500.0,295.07
1144,285655,500.0,295.07
1145,286155,500.0,295.07
1146,286655,500.0,295.07
1147,287155,500.0,297.69
1148,287655,500.0,299.79
1149,288155,500.0,301.3
1150,288655,500.0,303.42
1151,289155,500.0,304.2
1152,289655,500.0,306.02
1153,290155,500.0,309.14
1154,290350,195.0,309.34
1155,290589,239.0,309.79
1156,290783,194.0,309.91
1157,291159,376.0,311.9
1158,291493,334.0,313.29
1159,291948,455.0,315.75
1160,292448,500.0,318.69
1161,292774,326.0,320.0
1162,293025,251.0,320.65
1163,293183,158.0,320.51
1164,293330,147.0,320.21
1165,293507,177.0,320.26
1166,293657,150.0,321.23
1167,293816,159.0,320.96
1168,293976,160.0,320.74
1169,294141,165.0,320.38
1170,294311,170.0,319.92
1171,294476,165.0,319.46
1172,294674,198.0,318.95
1173,294902,228.0,318.74
1174,295090,188.0,318.21
1175,295394,304.0,318.54
1176,295894,500.0,319.26
1177,296233,339.0,317.65
1178,296479,246.0,316.55
1179,296907,428.0,315.83
1180,297407,500.0,319.46
1181,297630,223.0,320.61
1182,298130,500.0,324.12
1183,298630,500.0,324.12
1184,299130,500.0,324.12
1185,299630,500.0,324.12
1186,300130,500.0,324.12
1187,300630,500.0,324.12
1188,301001,371.0,324.94
1189,301403,402.0,326.58
1190,301903,500.0,328.41
1191,302302,399.0,327.4
1192,302795,493.0,329.45
1193,303037,242.0,326.87
1194,303537,500.0,326.87
1195,304037,500.0,329.98
1196,304444,407.0,329.05
1197,304944,500.0,329.05
1198,305230,286.0,326.91
1199,305730,500.0,329.65
1200,306230,500.0,332.16
1201,306465,235.0,329.51
1202,306951,486.0,332.2
1203,307451,500.0,334.74
1204,307951,500.0,334.74
1205,308368,417.0,333.91
1206,308651,283.0,331.74
1207,309151,500.0,331.74
1208,309403,252.0,332.21
1209,309675,272.0,333.29
1210,309929,254.0,334.06
1211,310197,268.0,335.31
1212,310579,382.0,337.68
1213,311079,500.0,340.23
1214,311579,500.0,343.53
1215,311909,330.0,345.02
1216,312409,500.0,348.35
1217,312651,242.0,348.82
1218,312849,198.0,348.82
1219,313349,500.0,351.61
1220,313849,500.0,351.61
1221,314349,500.0,354.53
1222,314849,500.0,357.41
1223,315349,500.0,357.41
1224,315849,500.0,357.41
1225,316349,500.0,357.41
1226,316849,500.0,360.53
1227,317349,500.0,360.53
1228,317849,500.0,360.53
1229,318349,500.0,360.53
1230,318849,500.0,362.12
1231,319349,500.0,365.45
1232,319849,500.0,367.59
1233,320349,500.0,371.14
1234,320849,500.0,374.84
1235,321349,500.0,378.41
1236,321849,500.0,381.97
1237,322349,500.0,385.51
1238,322849,500.0,389.32
1239,323349,500.0,392.8
1240,323849,500.0,396.24
1241,324349,500.0,399.35
1242,324849,500.0,401.94
1243,325349,500.0,401.94
1244,325717,368.0,400.62
1245,326217,500.0,400.62
1246,326717,500.0,400.62
1247,327217,500.0,400.62
1248,327717,500.0,400.62
1249,328217,500.0,400.62
1250,328717,500.0,400.62
1251,329217,500.0,400.62
1252,329717,500.0,400.62
1253,330217,500.0,400.62
1254,330717,500.0,403.67
1255,331217,500.0,406.28
1256,331717,500.0,409.34
1257,332217,500.0,410.58
1258,332717,500.0,412.24
1259,333217,500.0,412.69
1260,333717,500.0,412.69
1261,334217,500.0,414.43
1262,334597,380.0,415.72
1263,334879,282.0,416.96
1264,335201,322.0,418.71
1265,335475,274.0,419.68
1266,335838,363.0,421.81
1267,336338,500.0,425.22
1268,336690,352.0,427.14
1269,337190,500.0,430.49
1270,337690,500.0,433.79
1271,338190,500.0,437.14
1272,338690,500.0,440.16
1273,339170,480.0,442.68
1274,339332,162.0,442.42
1275,339489,157.0,440.95
1276,339675,186.0,437.81
1277,339837,162.0,436.04
1278,340013,176.0,435.34
1279,340239,226.0,433.32
1280,340636,397.0,432.29
1281,340995,359.0,433.65
1282,341291,296.0,431.61
1283,341791,500.0,431.61
1284,342252,461.0,431.22
1285,342405,153.0,427.75
1286,342577,172.0,424.47
1287,342744,167.0,421.14
1288,342896,152.0,418.95
1289,343067,171.0,416.64
1290,343314,247.0,414.11
1291,343814,500.0,415.12
1292,344083,269.0,412.88
1293,344575,492.0,415.38
1294,345028,453.0,414.91
1295,345528,500.0,414.91
1296,346028,500.0,415.84
1297,346528,500.0,415.84
1298,347028,500.0,417.98
1299,347487,459.0,417.57
1300,347987,500.0,417.57
1301,348032,45.0,415.67
1302,348532,500.0,415.81
1303,349032,500.0,415.81
1304,349532,500.0,415.81
1305,350032,500.0,416.64
1306,350532,500.0,418.81
1307,351032,500.0,418.81
1308,351532,500.0,421.29
1309,351599,67.0,419.24
1310,352001,402.0,420.72
1311,352063,62.0,418.66
1312,352563,500.0,419.84
1313,352640,77.0,415.61
1314,353046,406.0,414.67
1315,353121,75.0,412.12
1316,353621,500.0,412.12
1317,354082,461.0,414.31
1318,354130,48.0,412.81
1319,354630,500.0,412.81
1320,355130,500.0,412.81
1321,355431,301.0,410.82
1322,355790,359.0,409.41
1323,356271,481.0,409.22
1324,356666,395.0,408.17
1325,357024,358.0,406.75
1326,357458,434.0,406.09
1327,357739,281.0,403.9
1328,358168,429.0,403.19
1329,358415,247.0,400.66
1330,358671,256.0,398.22
1331,359097,426.0,397.48
1332,359368,271.0,395.19
1333,359633,265.0,392.84
1334,360133,500.0,392.84
1335,360612,479.0,392.63
1336,361099,487.0,392.5
1337,361599,500.0,392.5
1338,362053,454.0,392.04
1339,362545,492.0,391.96
1340,363045,500.0,391.96
1341,363545,500.0,391.96
1342,364045,500.0,391.96
1343,364545,500.0,391.96
1344,365045,500.0,393.28
1345,365545,500.0,393.28
1346,366045,500.0,393.28
1347,366545,500.0,393.28
1348,367045,500.0,393.28
1349,367545,500.0,393.28
1350,368045,500.0,393.28
1351,368545,500.0,393.28
1352,369045,500.0,393.28
1353,369545,500.0,393.28
1354,370003,458.0,392.86
1355,370503,500.0,392.86
1356,370884,381.0,391.67
1357,371384,500.0,391.67
1358,371884,500.0,391.67
1359,372384,500.0,391.67
1360,372884,500.0,391.67
1361,373384,500.0,391.67
1362,373884,500.0,392.87
1363,374384,500.0,395.05
1364,374884,500.0,396.83
1365,375341,457.0,398.66
1366,375841,500.0,400.03
1367,376226,385.0,398.88
1368,376430,204.0,397.4
1369,376626,196.0,394.36
1370,376849,223.0,391.59
1371,377030,181.0,388.4
1372,377273,243.0,385.83
1373,377600,327.0,384.3
1374,377965,365.0,386.33
1375,378455,490.0,389.66
1376,378955,500.0,392.8
1377,379318,363.0,394.81
1378,379818,500.0,398.05
1379,380231,413.0,399.92
1380,380724,493.0,400.88
1381,381224,500.0,402.29
1382,381724,500.0,404.33
1383,382206,482.0,404.15
1384,382662,456.0,404.1
1385,383149,487.0,407.44
1386,383649,500.0,410.72
1387,384120,471.0,413.76
1388,384620,500.0,417.24
1389,385120,500.0,420.53
1390,385620,500.0,423.06
1391,386120,500.0,423.06
1392,386620,500.0,425.37
1393,387120,500.0,425.45
1394,387620,500.0,425.92
1395,388120,500.0,425.92
1396,388620,500.0,425.92
1397,389120,500.0,425.92
1398,389620,500.0,425.92
1399,390120,500.0,426.33
1400,390620,500.0,426.33
1401,391120,500.0,430.88
1402,391620,500.0,430.88
1403,392120,500.0,430.88
1404,392620,500.0,430.88
1405,393120,500.0,430.88
1406,393620,500.0,430.88
1407,394091,471.0,430.59
1408,394591,500.0,430.59
1409,395091,500.0,434.92
1410,395591,500.0,435.9
1411,396091,500.0,440.28
1412,396591,500.0,440.28
1413,396979,388.0,443.39
1414,397479,500.0,444.33
1415,397979,500.0,448.58
1416,398479,500.0,448.58
1417,398979,500.0,448.97
1418,399479,500.0,453.49
1419,399979,500.0,453.49
1420,400479,500.0,453.49
1421,400979,500.0,455.48
1422,401479,500.0,456.89
1423,401979,500.0,457.08
1424,402479,500.0,458.13
1425,402776,297.0,457.52
1426,403054,278.0,455.96
1427,403554,500.0,458.15
1428,404030,476.0,458.62
1429,404442,412.0,460.27
1430,404774,332.0,461.03
1431,405274,500.0,461.77
1432,405513,239.0,461.45
1433,406013,500.0,463.8
1434,406231,218.0,460.98
1435,406446,215.0,458.34
1436,406675,229.0,455.76
1437,406911,236.0,453.12
1438,407160,249.0,451.07
1439,407422,262.0,448.77
1440,407708,286.0,446.63
1441,408035,327.0,444.9
1442,408359,324.0,443.14
1443,408611,252.0,440.66
1444,408900,289.0,438.55
1445,409166,266.0,436.21
1446,409503,337.0,434.58
1447,409818,315.0,432.73
1448,410229,411.0,431.84
1449,410729,500.0,431.84
1450,411131,402.0,430.86
1451,411631,500.0,430.86
1452,412131,500.0,430.86
1453,412631,500.0,430.86
1454,413131,500.0,431.28
1455,413631,500.0,431.28
1456,414131,500.0,432.47
1457,414631,500.0,432.47
1458,415131,500.0,432.47
1459,415447,316.0,430.63
1460,415947,500.0,430.63
1461,416447,500.0,430.63
1462,416947,500.0,430.63
1463,417447,500.0,430.63
1464,417947,500.0,430.63
1465,418447,500.0,431.06
1466,418796,349.0,429.55
1467,419296,500.0,430.7
1468,419652,356.0,432.22
1469,419904,252.0,432.78
1470,420149,245.0,433.0
1471,420649,500.0,436.19
1472,420855,206.0,435.82
1473,421216,361.0,436.16
1474,421399,183.0,434.34
1475,421581,182.0,431.26
1476,421742,161.0,427.87
1477,421910,168.0,425.92
1478,422072,162.0,422.54
1479,422572,500.0,423.41
1480,423072,500.0,423.48
1481,423310,238.0,420.86
1482,423708,398.0,419.84
1483,423916,208.0,417.1
1484,424264,348.0,416.02
1485,424764,500.0,416.15
1486,424983,219.0,413.34
1487,425388,405.0,412.68
1488,425617,229.0,409.97
1489,425938,321.0,408.18
1490,426318,380.0,406.98
1491,426818,500.0,406.98
1492,427017,199.0,403.97
1493,427385,368.0,402.65
1494,427784,399.0,401.64
1495,428067,283.0,399.47
1496,428489,422.0,398.69
1497,428786,297.0,396.66
1498,429039,253.0,394.19
1499,429371,332.0,392.51
1500,429716,345.0,390.96
1501,430032,316.0,389.12
1502,430532,500.0,389.12
1503,431032,500.0,389.12
1504,431532,500.0,389.12
1505,432032,500.0,389.12
1506,432532,500.0,389.12
1507,432907,375.0,388.16
1508,433407,500.0,388.16
1509,433907,500.0,388.16
1510,434328,421.0,387.37
1511,434575,247.0,384.84
1512,434802,227.0,382.11
1513,435029,227.0,380.5
1514,435529,500.0,380.5
1515,436029,500.0,380.5
1516,436344,315.0,378.65
1517,436804,460.0,378.25
1518,437185,381.0,377.06
1519,437685,500.0,377.06
1520,438185,500.0,377.06
1521,438685,500.0,377.06
1522,439185,500.0,377.06
1523,439685,500.0,377.06
1524,439899,214.0,374.2
1525,440122,223.0,373.46
1526,440289,167.0,372.35
1527,440789,500.0,372.35
1528,441289,500.0,372.59
1529,441772,483.0,373.3
1530,441933,161.0,371.59
1531,442433,500.0,371.59
1532,442933,500.0,374.2
1533,443433,500.0,374.2
1534,443932,499.0,377.01
1535,444432,500.0,379.86
1536,444707,275.0,380.32
1537,445183,476.0,382.72
1538,445683,500.0,385.23
1539,445968,285.0,385.46
1540,446243,275.0,385.35
1541,446556,313.0,385.21
1542,446809,253.0,384.5
1543,447161,352.0,385.5
1544,447661,500.0,387.61
1545,448161,500.0,389.95
1546,448661,500.0,391.58
1547,449161,500.0,393.43
1548,449661,500.0,394.32
1549,450161,500.0,394.32
1550,450661,500.0,395.3
1551,451161,500.0,395.3
1552,451661,500.0,395.3
1553,452161,500.0,395.3
1554,452661,500.0,395.3
1555,453161,500.0,395.3
1556,453661,500.0,395.3
1557,454161,500.0,395.3
1558,454661,500.0,395.3
1559,455161,500.0,397.14
1560,455661,500.0,397.14
1561,456161,500.0,397.14
1562,456661,500.0,397.14
1563,457161,500.0,397.14
1564,457661,500.0,397.14
1565,458161,500.0,397.14
1566,458661,500.0,398.65
1567,459161,500.0,398.65
1568,459661,500.0,400.09
1569,460161,500.0,402.57
1570,460661,500.0,405.12
1571,461088,427.0,404.39
1572,461580,492.0,407.25
1573,462080,500.0,408.64
1574,462479,399.0,410.8
1575,462970,491.0,413.89
1576,463470,500.0,417.28
1577,463970,500.0,420.6
1578,464470,500.0,423.98
1579,464919,449.0,423.47
1580,465419,500.0,423.47
1581,465919,500.0,426.09
1582,466419,500.0,427.11
1583,466919,500.0,430.03
1584,467419,500.0,431.55
1585,467919,500.0,431.55
1586,468419,500.0,434.36
1587,468919,500.0,435.31
1588,469297,378.0,436.8
1589,469797,500.0,438.59
1590,470297,500.0,439.79
1591,470797,500.0,439.79
1592,471297,500.0,442.8
1593,471797,500.0,444.12
1594,472297,500.0,445.13
1595,472797,500.0,447.3
1596,473297,500.0,448.08
1597,473797,500.0,450.11
1598,474297,500.0,452.58
1599,474797,500.0,454.26
1600,475297,500.0,455.81
1601,475797,500.0,457.65
1602,476297,500.0,457.65
1603,476797,500.0,457.65
1604,477297,500.0,457.65
1605,477797,500.0,457.65
1606,478205,408.0,456.73
1607,478705,500.0,457.98
1608,479205,500.0,457.98
1609,479505,300.0,455.98
1610,479842,337.0,455.14
1611,480308,466.0,457.33
1612,480722,414.0,459.2
1613,481222,500.0,461.93
1614,481722,500.0,461.93
1615,482222,500.0,461.93
1616,482722,500.0,463.78
1617,483222,500.0,464.18
1618,483722,500.0,465.37
1619,484222,500.0,465.37
1620,484722,500.0,465.37
1621,485222,500.0,465.37
1622,485722,500.0,465.37
1623,486222,500.0,465.37
1624,486722,500.0,468.23
1625,487222,500.0,471.0
1626,487722,500.0,474.33
1627,488222,500.0,474.33
1628,488722,500.0,474.33
1629,489222,500.0,474.5
1630,489369,147.0,474.36
1631,489731,362.0,472.98
1632,490231,500.0,472.98
1633,490731,500.0,472.98
1634,491231,500.0,472.99
1635,491731,500.0,472.99
1636,492231,500.0,475.24
